league_id,season,owner_user_id,owner_display,team_name,roster_id,slot_type,slot_label,player_id,player,pos,nfl_team,age,status,years_exp
1180272148495294464,2025,792870863715274752,jpbreaks,JPBreaks,7,BENCH,BENCH,6819,Michael Pittman,WR,IND,27.0,Active,5.0
1180272148495294464,2025,792870863715274752,jpbreaks,JPBreaks,7,BENCH,BENCH,5927,Terry McLaurin,WR,WAS,29.0,Active,6.0
1180272148495294464,2025,792870863715274752,jpbreaks,JPBreaks,7,STARTER,RB,7543,Travis Etienne,RB,JAX,26.0,Active,4.0
1180272148495294464,2025,792870863715274752,jpbreaks,JPBreaks,7,STARTER,WR,5846,DK Metcalf,WR,PIT,27.0,Active,6.0
1180272148495294464,2025,792870863715274752,jpbreaks,JPBreaks,7,STARTER,WR,11628,Marvin Harrison,WR,ARI,22.0,Active,1.0
1180272148495294464,2025,792870863715274752,jpbreaks,JPBreaks,7,STARTER,FLEX,0,,,,,,
1180272148495294464,2025,792870863715274752,jpbreaks,JPBreaks,7,TAXI,TAXI,11565,J.J. McCarthy,QB,MIN,22.0,Active,1.0
1180272148495294464,2025,792870863715274752,jpbreaks,JPBreaks,7,TAXI,TAXI,11640,Jermaine Burton,WR,CIN,24.0,Active,1.0
1180272148495294464,2025,792870863715274752,jpbreaks,JPBreaks,7,TAXI,TAXI,11617,Malachi Corley,WR,NYJ,23.0,Active,1.0
1180272148495294464,2025,807825671157059584,LouRusso20,JayTopMikeBottom,11,IR,IR,9502,Tank Dell,WR,HOU,25.0,Active,2.0
1180272148495294464,2025,807825671157059584,LouRusso20,JayTopMikeBottom,11,STARTER,QB,6797,Justin Herbert,QB,LAC,27.0,Active,5.0
1180272148495294464,2025,807825671157059584,LouRusso20,JayTopMikeBottom,11,STARTER,RB,6790,D'Andre Swift,RB,CHI,26.0,Active,5.0
1180272148495294464,2025,807825671157059584,LouRusso20,JayTopMikeBottom,11,STARTER,FLEX,5892,David Montgomery,RB,DET,28.0,Active,6.0
1180272148495294464,2025,807825671157059584,LouRusso20,JayTopMikeBottom,11,STARTER,RB,5850,Josh Jacobs,RB,GB,27.0,Active,6.0
1180272148495294464,2025,807825671157059584,LouRusso20,JayTopMikeBottom,11,STARTER,TE,5844,T.J. Hockenson,TE,MIN,28.0,Active,6.0
1180272148495294464,2025,807825671157059584,LouRusso20,JayTopMikeBottom,11,STARTER,WR,2133,Davante Adams,WR,LAR,32.0,Active,11.0
1180272148495294464,2025,807825671157059584,LouRusso20,JayTopMikeBottom,11,STARTER,WR,8146,Garrett Wilson,WR,NYJ,25.0,Active,3.0
1180272148495294464,2025,807825671157059584,LouRusso20,JayTopMikeBottom,11,STARTER,WR,9756,Jordan Addison,WR,MIN,23.0,Active,2.0
1180272148495294464,2025,807825671157059584,LouRusso20,JayTopMikeBottom,11,STARTER,FLEX,10229,Rashee Rice,WR,KC,25.0,Active,2.0
1180272148495294464,2025,807825671157059584,LouRusso20,JayTopMikeBottom,11,TAXI,TAXI,11564,Drake Maye,QB,NE,22.0,Active,1.0
1180272148495294464,2025,807825671157059584,LouRusso20,JayTopMikeBottom,11,TAXI,TAXI,12507,Omarion Hampton,RB,LAC,22.0,Active,0.0
1180272148495294464,2025,807825671157059584,LouRusso20,JayTopMikeBottom,11,TAXI,TAXI,11589,Trey Benson,RB,ARI,23.0,Active,1.0
1180272148495294464,2025,807825671157059584,LouRusso20,JayTopMikeBottom,11,TAXI,TAXI,12547,Kyle Williams,WR,NE,22.0,Active,0.0
1180272148495294464,2025,807825671157059584,LouRusso20,JayTopMikeBottom,11,TAXI,TAXI,11635,Ladd McConkey,WR,LAC,23.0,Active,1.0
1180272148495294464,2025,736862679649652736,loud1990,Keenan and Kelce,2,BENCH,BENCH,7591,Justin Fields,QB,NYJ,26.0,Active,4.0
1180272148495294464,2025,736862679649652736,loud1990,Keenan and Kelce,2,BENCH,BENCH,4988,Nick Chubb,RB,HOU,29.0,Active,7.0
1180272148495294464,2025,736862679649652736,loud1990,Keenan and Kelce,2,BENCH,BENCH,10236,Dalton Kincaid,TE,BUF,25.0,Active,2.0
1180272148495294464,2025,736862679649652736,loud1990,Keenan and Kelce,2,BENCH,BENCH,11620,Rome Odunze,WR,CHI,23.0,Active,1.0
1180272148495294464,2025,736862679649652736,loud1990,Keenan and Kelce,2,STARTER,QB,11566,Jayden Daniels,QB,WAS,24.0,Active,1.0
1180272148495294464,2025,736862679649652736,loud1990,Keenan and Kelce,2,STARTER,RB,9221,Jahmyr Gibbs,RB,DET,23.0,Active,2.0
1180272148495294464,2025,736862679649652736,loud1990,Keenan and Kelce,2,STARTER,RB,9508,Tyjae Spears,RB,TEN,24.0,Active,2.0
1180272148495294464,2025,736862679649652736,loud1990,Keenan and Kelce,2,STARTER,TE,11604,Brock Bowers,TE,LV,22.0,Active,1.0
1180272148495294464,2025,736862679649652736,loud1990,Keenan and Kelce,2,STARTER,WR,5045,Courtland Sutton,WR,DEN,29.0,Active,7.0
1180272148495294464,2025,736862679649652736,loud1990,Keenan and Kelce,2,STARTER,FLEX,5947,Jakobi Meyers,WR,LV,28.0,Active,6.0
1180272148495294464,2025,736862679649652736,loud1990,Keenan and Kelce,2,STARTER,WR,11632,Malik Nabers,WR,NYG,22.0,Active,1.0
1180272148495294464,2025,736862679649652736,loud1990,Keenan and Kelce,2,STARTER,WR,9493,Puka Nacua,WR,LAR,24.0,Active,2.0
1180272148495294464,2025,736862679649652736,loud1990,Keenan and Kelce,2,STARTER,FLEX,11624,Xavier Worthy,WR,KC,22.0,Active,1.0
1180272148495294464,2025,736862679649652736,loud1990,Keenan and Kelce,2,TAXI,TAXI,12481,Cam Skattebo,RB,NYG,23.0,Active,0.0
1180272148495294464,2025,736862679649652736,loud1990,Keenan and Kelce,2,TAXI,TAXI,12483,Jack Bech,WR,LV,22.0,Active,0.0
1180272148495294464,2025,736862679649652736,loud1990,Keenan and Kelce,2,TAXI,TAXI,11626,Xavier Legette,WR,CAR,24.0,Active,1.0
1180272148495294464,2025,790083700929957888,bpush20,PushMAndrews,5,BENCH,BENCH,9228,Bryce Young,QB,CAR,24.0,Active,2.0
1180272148495294464,2025,790083700929957888,bpush20,PushMAndrews,5,BENCH,BENCH,7523,Trevor Lawrence,QB,JAX,25.0,Active,4.0
1180272148495294464,2025,790083700929957888,bpush20,PushMAndrews,5,BENCH,BENCH,11645,Javon Baker,WR,NE,23.0,Active,1.0
1180272148495294464,2025,790083700929957888,bpush20,PushMAndrews,5,BENCH,BENCH,7526,Jaylen Waddle,WR,MIA,26.0,Active,4.0
1180272148495294464,2025,790083700929957888,bpush20,PushMAndrews,5,STARTER,QB,6804,Jordan Love,QB,GB,26.0,Active,5.0
1180272148495294464,2025,790083700929957888,bpush20,PushMAndrews,5,STARTER,FLEX,4199,Aaron Jones,RB,MIN,30.0,Active,8.0
1180272148495294464,2025,790083700929957888,bpush20,PushMAndrews,5,STARTER,RB,9224,Chase Brown,RB,CIN,25.0,Active,2.0
1180272148495294464,2025,790083700929957888,bpush20,PushMAndrews,5,STARTER,RB,8138,James Cook,RB,BUF,25.0,Active,3.0
1180272148495294464,2025,790083700929957888,bpush20,PushMAndrews,5,STARTER,FLEX,4018,Joe Mixon,RB,HOU,29.0,Active,8.0
1180272148495294464,2025,790083700929957888,bpush20,PushMAndrews,5,STARTER,TE,5012,Mark Andrews,TE,BAL,29.0,Active,7.0
1180272148495294464,2025,790083700929957888,bpush20,PushMAndrews,5,STARTER,WR,5859,A.J. Brown,WR,PHI,28.0,Active,6.0
1180272148495294464,2025,790083700929957888,bpush20,PushMAndrews,5,STARTER,WR,4039,Cooper Kupp,WR,SEA,32.0,Active,8.0
1180272148495294464,2025,790083700929957888,bpush20,PushMAndrews,5,STARTER,WR,7596,Elijah Moore,WR,BUF,25.0,Active,4.0
1180272148495294464,2025,790083700929957888,bpush20,PushMAndrews,5,TAXI,TAXI,11583,Jonathon Brooks,RB,CAR,22.0,Active,1.0
1180272148495294464,2025,790083700929957888,bpush20,PushMAndrews,5,TAXI,TAXI,12518,Tyler Warren,TE,IND,23.0,Active,0.0
1180272148495294464,2025,790083700929957888,bpush20,PushMAndrews,5,TAXI,TAXI,12484,Jayden Higgins,WR,HOU,22.0,Active,0.0
1180272148495294464,2025,791534307343724544,sandman2207,Raspberry Racers,6,BENCH,BENCH,6828,A.J. Dillon,RB,PHI,27.0,Active,5.0
1180272148495294464,2025,791534307343724544,sandman2207,Raspberry Racers,6,BENCH,BENCH,12529,TreVeyon Henderson,RB,NE,22.0,Active,0.0
1180272148495294464,2025,791534307343724544,sandman2207,Raspberry Racers,6,BENCH,BENCH,8110,Jake Ferguson,TE,DAL,26.0,Active,3.0
1180272148495294464,2025,791534307343724544,sandman2207,Raspberry Racers,6,STARTER,QB,4046,Patrick Mahomes,QB,KC,29.0,Active,8.0
1180272148495294464,2025,791534307343724544,sandman2207,Raspberry Racers,6,STARTER,RB,9509,Bijan Robinson,RB,ATL,23.0,Active,2.0
1180272148495294464,2025,791534307343724544,sandman2207,Raspberry Racers,6,STARTER,RB,8228,Jaylen Warren,RB,PIT,26.0,Active,3.0
1180272148495294464,2025,791534307343724544,sandman2207,Raspberry Racers,6,STARTER,FLEX,6813,Jonathan Taylor,RB,IND,26.0,Active,5.0
1180272148495294464,2025,791534307343724544,sandman2207,Raspberry Racers,6,STARTER,TE,4217,George Kittle,TE,SF,31.0,Active,8.0
1180272148495294464,2025,791534307343724544,sandman2207,Raspberry Racers,6,STARTER,WR,6786,CeeDee Lamb,WR,DAL,26.0,Active,5.0
1180272148495294464,2025,791534307343724544,sandman2207,Raspberry Racers,6,STARTER,WR,7670,Joshua Palmer,WR,BUF,25.0,Active,4.0
1180272148495294464,2025,791534307343724544,sandman2207,Raspberry Racers,6,STARTER,WR,12530,Travis Hunter,WR,JAX,22.0,Active,0.0
1180272148495294464,2025,791534307343724544,sandman2207,Raspberry Racers,6,STARTER,FLEX,0,,,,,,
1180272148495294464,2025,791534307343724544,sandman2207,Raspberry Racers,6,TAXI,TAXI,12522,Cameron Ward,QB,TEN,23.0,Active,0.0
1180272148495294464,2025,791534307343724544,sandman2207,Raspberry Racers,6,TAXI,TAXI,11638,Ricky Pearsall,WR,SF,24.0,Active,1.0
1180272148495294464,2025,791534307343724544,sandman2207,Raspberry Racers,6,TAXI,TAXI,11630,Roman Wilson,WR,PIT,24.0,Active,1.0
1180272148495294464,2025,598940115322064896,BroParty,SCLSU Mud Dogs,3,BENCH,BENCH,11575,Ray Davis,RB,BUF,25.0,Active,1.0
1180272148495294464,2025,598940115322064896,BroParty,SCLSU Mud Dogs,3,STARTER,QB,4984,Josh Allen,QB,BUF,29.0,Active,7.0
1180272148495294464,2025,598940115322064896,BroParty,SCLSU Mud Dogs,3,STARTER,RB,4035,Alvin Kamara,RB,NO,30.0,Active,8.0
1180272148495294464,2025,598940115322064896,BroParty,SCLSU Mud Dogs,3,STARTER,RB,8151,Kenneth Walker,RB,SEA,24.0,Active,3.0
1180272148495294464,2025,598940115322064896,BroParty,SCLSU Mud Dogs,3,STARTER,TE,12517,Colston Loveland,TE,CHI,21.0,Active,0.0
1180272148495294464,2025,598940115322064896,BroParty,SCLSU Mud Dogs,3,STARTER,FLEX,10222,Jayden Reed,WR,GB,25.0,Active,2.0
1180272148495294464,2025,598940115322064896,BroParty,SCLSU Mud Dogs,3,STARTER,WR,6783,Jerry Jeudy,WR,CLE,26.0,Active,5.0
1180272148495294464,2025,598940115322064896,BroParty,SCLSU Mud Dogs,3,STARTER,WR,9500,Josh Downs,WR,IND,23.0,Active,2.0
1180272148495294464,2025,598940115322064896,BroParty,SCLSU Mud Dogs,3,STARTER,WR,8134,Khalil Shakir,WR,BUF,25.0,Active,3.0
1180272148495294464,2025,598940115322064896,BroParty,SCLSU Mud Dogs,3,STARTER,FLEX,9494,Marvin Mims,WR,DEN,23.0,Active,2.0
1180272148495294464,2025,598940115322064896,BroParty,SCLSU Mud Dogs,3,TAXI,TAXI,11596,Ben Sinnott,TE,WAS,23.0,Active,1.0
1180272148495294464,2025,598940115322064896,BroParty,SCLSU Mud Dogs,3,TAXI,TAXI,12536,Jaylin Noel,WR,HOU,22.0,Active,0.0
1180272148495294464,2025,807822209459556352,SavageSpeeders,Savage Speeders ,10,BENCH,BENCH,12489,RJ Harvey,RB,DEN,24.0,Active,0.0
1180272148495294464,2025,807822209459556352,SavageSpeeders,Savage Speeders ,10,BENCH,BENCH,4950,Christian Kirk,WR,HOU,28.0,Active,7.0
1180272148495294464,2025,807822209459556352,SavageSpeeders,Savage Speeders ,10,BENCH,BENCH,12526,Tetairoa McMillan,WR,CAR,22.0,Active,0.0
1180272148495294464,2025,807822209459556352,SavageSpeeders,Savage Speeders ,10,STARTER,QB,11560,Caleb Williams,QB,CHI,23.0,Active,1.0
1180272148495294464,2025,807822209459556352,SavageSpeeders,Savage Speeders ,10,STARTER,RB,7594,Chuba Hubbard,RB,CAR,26.0,Active,4.0
1180272148495294464,2025,807822209459556352,SavageSpeeders,Savage Speeders ,10,STARTER,RB,12512,Quinshon Judkins,RB,CLE,21.0,Active,0.0
1180272148495294464,2025,807822209459556352,SavageSpeeders,Savage Speeders ,10,STARTER,TE,7553,Kyle Pitts,TE,ATL,24.0,Active,4.0
1180272148495294464,2025,807822209459556352,SavageSpeeders,Savage Speeders ,10,STARTER,FLEX,11625,Adonai Mitchell,WR,IND,22.0,Active,1.0
1180272148495294464,2025,807822209459556352,SavageSpeeders,Savage Speeders ,10,STARTER,WR,9488,Jaxon Smith-Njigba,WR,SEA,23.0,Active,2.0
1180272148495294464,2025,807822209459556352,SavageSpeeders,Savage Speeders ,10,STARTER,FLEX,8147,John Metchie,WR,HOU,25.0,Active,3.0
1180272148495294464,2025,807822209459556352,SavageSpeeders,Savage Speeders ,10,STARTER,WR,9754,Quentin Johnston,WR,LAC,23.0,Active,2.0
1180272148495294464,2025,807822209459556352,SavageSpeeders,Savage Speeders ,10,STARTER,WR,8126,Wan'Dale Robinson,WR,NYG,24.0,Active,3.0
1180272148495294464,2025,807822209459556352,SavageSpeeders,Savage Speeders ,10,TAXI,TAXI,12495,Ollie Gordon,RB,MIA,21.0,Active,0.0
1180272148495294464,2025,807822209459556352,SavageSpeeders,Savage Speeders ,10,TAXI,TAXI,12514,Emeka Egbuka,WR,TB,22.0,Active,0.0
1180272148495294464,2025,807822209459556352,SavageSpeeders,Savage Speeders ,10,TAXI,TAXI,12509,Tre' Harris,WR,LAC,23.0,Active,0.0
1180272148495294464,2025,807009871076671488,nistico60,Slave Bakery,9,BENCH,BENCH,6904,Jalen Hurts,QB,PHI,27.0,Active,5.0
1180272148495294464,2025,807009871076671488,nistico60,Slave Bakery,9,BENCH,BENCH,421,Matthew Stafford,QB,LAR,37.0,Active,16.0
1180272148495294464,2025,807009871076671488,nistico60,Slave Bakery,9,BENCH,BENCH,12490,Bhayshul Tuten,RB,JAX,23.0,Active,0.0
1180272148495294464,2025,807009871076671488,nistico60,Slave Bakery,9,BENCH,BENCH,12504,Kaleb Johnson,RB,PIT,21.0,Active,0.0
1180272148495294464,2025,807009871076671488,nistico60,Slave Bakery,9,BENCH,BENCH,8131,Isaiah Likely,TE,BAL,25.0,Active,3.0
1180272148495294464,2025,807009871076671488,nistico60,Slave Bakery,9,BENCH,BENCH,1689,Adam Thielen,WR,CAR,34.0,Active,12.0
1180272148495294464,2025,807009871076671488,nistico60,Slave Bakery,9,BENCH,BENCH,8148,Jameson Williams,WR,DET,24.0,Active,3.0
1180272148495294464,2025,807009871076671488,nistico60,Slave Bakery,9,BENCH,BENCH,11637,Keon Coleman,WR,BUF,22.0,Active,1.0
1180272148495294464,2025,807009871076671488,nistico60,Slave Bakery,9,IR,IR,6845,Zack Moss,RB,,27.0,Active,5.0
1180272148495294464,2025,807009871076671488,nistico60,Slave Bakery,9,IR,IR,5022,Dallas Goedert,TE,PHI,30.0,Active,7.0
1180272148495294464,2025,807009871076671488,nistico60,Slave Bakery,9,STARTER,QB,3163,Jared Goff,QB,DET,30.0,Active,9.0
1180272148495294464,2025,807009871076671488,nistico60,Slave Bakery,9,STARTER,RB,9226,De'Von Achane,RB,MIA,23.0,Active,2.0
1180272148495294464,2025,807009871076671488,nistico60,Slave Bakery,9,STARTER,RB,4866,Saquon Barkley,RB,PHI,28.0,Active,7.0
1180272148495294464,2025,807009871076671488,nistico60,Slave Bakery,9,STARTER,FLEX,9753,Zach Charbonnet,RB,SEA,24.0,Active,2.0
1180272148495294464,2025,807009871076671488,nistico60,Slave Bakery,9,STARTER,TE,5001,Dalton Schultz,TE,HOU,29.0,Active,7.0
1180272148495294464,2025,807009871076671488,nistico60,Slave Bakery,9,STARTER,WR,7547,Amon-Ra St. Brown,WR,DET,25.0,Active,4.0
1180272148495294464,2025,807009871076671488,nistico60,Slave Bakery,9,STARTER,WR,4983,DJ Moore,WR,CHI,28.0,Active,7.0
1180272148495294464,2025,807009871076671488,nistico60,Slave Bakery,9,STARTER,WR,8112,Drake London,WR,ATL,24.0,Active,3.0
1180272148495294464,2025,807009871076671488,nistico60,Slave Bakery,9,STARTER,FLEX,9997,Zay Flowers,WR,BAL,24.0,Active,2.0
1180272148495294464,2025,807009871076671488,nistico60,Slave Bakery,9,TAXI,TAXI,8132,Tyler Allgeier,RB,ATL,25.0,Active,3.0
1180272148495294464,2025,459476133621002240,EddiePuodz,Stroud Boys,4,BENCH,BENCH,4574,Cooper Rush,QB,BAL,31.0,Active,8.0
1180272148495294464,2025,459476133621002240,EddiePuodz,Stroud Boys,4,BENCH,BENCH,7610,Trey Lance,QB,LAC,25.0,Active,4.0
1180272148495294464,2025,459476133621002240,EddiePuodz,Stroud Boys,4,BENCH,BENCH,12527,Ashton Jeanty,RB,LV,21.0,Active,0.0
1180272148495294464,2025,459476133621002240,EddiePuodz,Stroud Boys,4,BENCH,BENCH,6039,Ty Johnson,RB,BUF,27.0,Active,6.0
1180272148495294464,2025,459476133621002240,EddiePuodz,Stroud Boys,4,BENCH,BENCH,8125,Calvin Austin,WR,PIT,26.0,Active,3.0
1180272148495294464,2025,459476133621002240,EddiePuodz,Stroud Boys,4,BENCH,BENCH,12519,Luther Burden,WR,CHI,21.0,Active,0.0
1180272148495294464,2025,459476133621002240,EddiePuodz,Stroud Boys,4,BENCH,BENCH,4177,Mack Hollins,WR,NE,31.0,Active,8.0
1180272148495294464,2025,459476133621002240,EddiePuodz,Stroud Boys,4,BENCH,BENCH,2374,Tyler Lockett,WR,TEN,32.0,Active,10.0
1180272148495294464,2025,459476133621002240,EddiePuodz,Stroud Boys,4,IR,IR,8408,Jordan Mason,RB,MIN,26.0,Active,3.0
1180272148495294464,2025,459476133621002240,EddiePuodz,Stroud Boys,4,IR,IR,6151,Miles Sanders,RB,DAL,28.0,Active,6.0
1180272148495294464,2025,459476133621002240,EddiePuodz,Stroud Boys,4,IR,IR,6803,Brandon Aiyuk,WR,SF,27.0,Active,5.0
1180272148495294464,2025,459476133621002240,EddiePuodz,Stroud Boys,4,STARTER,QB,9758,C.J. Stroud,QB,HOU,23.0,Active,2.0
1180272148495294464,2025,459476133621002240,EddiePuodz,Stroud Boys,4,STARTER,RB,6945,Antonio Gibson,RB,NE,27.0,Active,5.0
1180272148495294464,2025,459476133621002240,EddiePuodz,Stroud Boys,4,STARTER,RB,8143,Jerome Ford,RB,CLE,25.0,Active,3.0
1180272148495294464,2025,459476133621002240,EddiePuodz,Stroud Boys,4,STARTER,FLEX,10859,Sam LaPorta,TE,DET,24.0,Active,2.0
1180272148495294464,2025,459476133621002240,EddiePuodz,Stroud Boys,4,STARTER,TE,8130,Trey McBride,TE,ARI,25.0,Active,3.0
1180272148495294464,2025,459476133621002240,EddiePuodz,Stroud Boys,4,STARTER,WR,7525,DeVonta Smith,WR,PHI,26.0,Active,4.0
1180272148495294464,2025,459476133621002240,EddiePuodz,Stroud Boys,4,STARTER,WR,7569,Nico Collins,WR,HOU,26.0,Active,4.0
1180272148495294464,2025,459476133621002240,EddiePuodz,Stroud Boys,4,STARTER,WR,5096,Ray-Ray McCloud,WR,ATL,28.0,Active,7.0
1180272148495294464,2025,459476133621002240,EddiePuodz,Stroud Boys,4,STARTER,FLEX,4351,Tim Patrick,WR,DET,31.0,Active,8.0
1180272148495294464,2025,459476133621002240,EddiePuodz,Stroud Boys,4,TAXI,TAXI,11586,Blake Corum,RB,LAR,24.0,Active,1.0
1180272148495294464,2025,459476133621002240,EddiePuodz,Stroud Boys,4,TAXI,TAXI,11584,Bucky Irving,RB,TB,22.0,Active,1.0
1180272148495294464,2025,459476133621002240,EddiePuodz,Stroud Boys,4,TAXI,TAXI,9497,Jalin Hyatt,WR,NYG,23.0,Active,2.0
1180272148495294464,2025,800266574987628544,Sandorasboxx,The Firefly Fun House,8,BENCH,BENCH,4663,Austin Ekeler,RB,WAS,30.0,Active,8.0
1180272148495294464,2025,800266574987628544,Sandorasboxx,The Firefly Fun House,8,BENCH,BENCH,9481,Luke Musgrave,TE,GB,24.0,Active,2.0
1180272148495294464,2025,800266574987628544,Sandorasboxx,The Firefly Fun House,8,STARTER,QB,6770,Joe Burrow,QB,CIN,28.0,Active,5.0
1180272148495294464,2025,800266574987628544,Sandorasboxx,The Firefly Fun House,8,STARTER,FLEX,8154,Brian Robinson,RB,WAS,26.0,Active,3.0
1180272148495294464,2025,800266574987628544,Sandorasboxx,The Firefly Fun House,8,STARTER,RB,4034,Christian McCaffrey,RB,SF,29.0,Active,8.0
1180272148495294464,2025,800266574987628544,Sandorasboxx,The Firefly Fun House,8,STARTER,RB,8205,Isiah Pacheco,RB,KC,26.0,Active,3.0
1180272148495294464,2025,800266574987628544,Sandorasboxx,The Firefly Fun House,8,STARTER,TE,4033,David Njoku,TE,CLE,29.0,Active,8.0
1180272148495294464,2025,800266574987628544,Sandorasboxx,The Firefly Fun House,8,STARTER,WR,1426,DeAndre Hopkins,WR,BAL,33.0,Active,12.0
1180272148495294464,2025,800266574987628544,Sandorasboxx,The Firefly Fun House,8,STARTER,FLEX,5872,Deebo Samuel,WR,WAS,29.0,Active,6.0
1180272148495294464,2025,800266574987628544,Sandorasboxx,The Firefly Fun House,8,STARTER,WR,8137,George Pickens,WR,DAL,24.0,Active,3.0
1180272148495294464,2025,800266574987628544,Sandorasboxx,The Firefly Fun House,8,STARTER,WR,7564,Ja'Marr Chase,WR,CIN,25.0,Active,4.0
1180272148495294464,2025,800266574987628544,Sandorasboxx,The Firefly Fun House,8,TAXI,TAXI,11618,Jalen McMillan,WR,TB,23.0,Active,1.0
1180272148495294464,2025,475765880177815552,RealMikeBradley,West Coast Customs,1,BENCH,BENCH,9229,Anthony Richardson,QB,IND,23.0,Active,2.0
1180272148495294464,2025,475765880177815552,RealMikeBradley,West Coast Customs,1,BENCH,BENCH,8144,Chris Olave,WR,NO,25.0,Active,3.0
1180272148495294464,2025,475765880177815552,RealMikeBradley,West Coast Customs,1,STARTER,QB,5849,Kyler Murray,QB,ARI,28.0,Active,6.0
1180272148495294464,2025,475765880177815552,RealMikeBradley,West Coast Customs,1,STARTER,RB,8155,Breece Hall,RB,NYJ,24.0,Active,3.0
1180272148495294464,2025,475765880177815552,RealMikeBradley,West Coast Customs,1,STARTER,FLEX,4137,James Conner,RB,ARI,30.0,Active,8.0
1180272148495294464,2025,475765880177815552,RealMikeBradley,West Coast Customs,1,STARTER,RB,11655,Tyrone Tracy,RB,NYG,25.0,Active,1.0
1180272148495294464,2025,475765880177815552,RealMikeBradley,West Coast Customs,1,STARTER,FLEX,11631,Brian Thomas,WR,JAX,22.0,Active,1.0
1180272148495294464,2025,475765880177815552,RealMikeBradley,West Coast Customs,1,STARTER,WR,4981,Calvin Ridley,WR,TEN,30.0,Active,7.0
1180272148495294464,2025,475765880177815552,RealMikeBradley,West Coast Customs,1,STARTER,WR,6794,Justin Jefferson,WR,MIN,26.0,Active,5.0
1180272148495294464,2025,475765880177815552,RealMikeBradley,West Coast Customs,1,STARTER,WR,6801,Tee Higgins,WR,CIN,26.0,Active,5.0
1180272148495294464,2025,475765880177815552,RealMikeBradley,West Coast Customs,1,STARTER,TE,0,,,,,,
1180272148495294464,2025,475765880177815552,RealMikeBradley,West Coast Customs,1,TAXI,TAXI,12469,Dylan Sampson,RB,CLE,20.0,Active,0.0
1180272148495294464,2025,475765880177815552,RealMikeBradley,West Coast Customs,1,TAXI,TAXI,11643,Jaylen Wright,RB,MIA,22.0,Active,1.0
